areaCode,areaName,baljuCode,baljuGubun,cnt,dogubCode,dogubGubun,notiDate
11,서울,0,공공,0,1,원도급,20200817
11,서울,1,민간(법인),4,1,원도급,20200817
11,서울,2,민간(개인),1,1,원도급,20200817
11,서울,3,전체,5,1,원도급,20200817
11,서울,0,공공,0,2,하도급,20200817
11,서울,1,민간(법인),4,2,하도급,20200817
11,서울,2,민간(개인),4,2,하도급,20200817
11,서울,3,전체,8,2,하도급,20200817
21,부산,0,공공,1,1,원도급,20200817
21,부산,1,민간(법인),0,1,원도급,20200817
21,부산,2,민간(개인),0,1,원도급,20200817
21,부산,3,전체,1,1,원도급,20200817
21,부산,0,공공,0,2,하도급,20200817
21,부산,1,민간(법인),0,2,하도급,20200817
21,부산,2,민간(개인),1,2,하도급,20200817
21,부산,3,전체,1,2,하도급,20200817
22,대구,0,공공,1,1,원도급,20200817
22,대구,1,민간(법인),1,1,원도급,20200817
22,대구,2,민간(개인),1,1,원도급,20200817
22,대구,3,전체,3,1,원도급,20200817
22,대구,0,공공,0,2,하도급,20200817
22,대구,1,민간(법인),1,2,하도급,20200817
22,대구,2,민간(개인),0,2,하도급,20200817
22,대구,3,전체,1,2,하도급,20200817
23,인천,0,공공,1,1,원도급,20200817
23,인천,1,민간(법인),1,1,원도급,20200817
23,인천,2,민간(개인),1,1,원도급,20200817
23,인천,3,전체,3,1,원도급,20200817
23,인천,0,공공,1,2,하도급,20200817
23,인천,1,민간(법인),1,2,하도급,20200817
23,인천,2,민간(개인),1,2,하도급,20200817
23,인천,3,전체,3,2,하도급,20200817
24,광주,0,공공,1,1,원도급,20200817
24,광주,1,민간(법인),0,1,원도급,20200817
24,광주,2,민간(개인),0,1,원도급,20200817
24,광주,3,전체,1,1,원도급,20200817
24,광주,0,공공,1,2,하도급,20200817
24,광주,1,민간(법인),1,2,하도급,20200817
24,광주,2,민간(개인),1,2,하도급,20200817
24,광주,3,전체,3,2,하도급,20200817
25,대전,0,공공,0,1,원도급,20200817
25,대전,1,민간(법인),3,1,원도급,20200817
25,대전,2,민간(개인),0,1,원도급,20200817
25,대전,3,전체,3,1,원도급,20200817
25,대전,0,공공,0,2,하도급,20200817
25,대전,1,민간(법인),1,2,하도급,20200817
25,대전,2,민간(개인),1,2,하도급,20200817
25,대전,3,전체,2,2,하도급,20200817
26,울산,0,공공,1,1,원도급,20200817
26,울산,1,민간(법인),0,1,원도급,20200817
26,울산,2,민간(개인),0,1,원도급,20200817
26,울산,3,전체,1,1,원도급,20200817
26,울산,0,공공,0,2,하도급,20200817
26,울산,1,민간(법인),0,2,하도급,20200817
26,울산,2,민간(개인),1,2,하도급,20200817
26,울산,3,전체,1,2,하도급,20200817
29,세종,0,공공,0,1,원도급,20200817
29,세종,1,민간(법인),0,1,원도급,20200817
29,세종,2,민간(개인),1,1,원도급,20200817
29,세종,3,전체,1,1,원도급,20200817
29,세종,0,공공,0,2,하도급,20200817
29,세종,1,민간(법인),0,2,하도급,20200817
29,세종,2,민간(개인),0,2,하도급,20200817
29,세종,3,전체,0,2,하도급,20200817
31,경기,0,공공,5,1,원도급,20200817
31,경기,1,민간(법인),3,1,원도급,20200817
31,경기,2,민간(개인),5,1,원도급,20200817
31,경기,3,전체,13,1,원도급,20200817
31,경기,0,공공,4,2,하도급,20200817
31,경기,1,민간(법인),8,2,하도급,20200817
31,경기,2,민간(개인),4,2,하도급,20200817
31,경기,3,전체,16,2,하도급,20200817
32,강원,0,공공,0,1,원도급,20200817
32,강원,1,민간(법인),0,1,원도급,20200817
32,강원,2,민간(개인),0,1,원도급,20200817
32,강원,3,전체,0,1,원도급,20200817
32,강원,0,공공,2,2,하도급,20200817
32,강원,1,민간(법인),1,2,하도급,20200817
32,강원,2,민간(개인),1,2,하도급,20200817
32,강원,3,전체,4,2,하도급,20200817
33,충북,0,공공,1,1,원도급,20200817
33,충북,1,민간(법인),3,1,원도급,20200817
33,충북,2,민간(개인),1,1,원도급,20200817
33,충북,3,전체,5,1,원도급,20200817
33,충북,0,공공,0,2,하도급,20200817
33,충북,1,민간(법인),1,2,하도급,20200817
33,충북,2,민간(개인),0,2,하도급,20200817
33,충북,3,전체,1,2,하도급,20200817
34,충남,0,공공,1,1,원도급,20200817
34,충남,1,민간(법인),0,1,원도급,20200817
34,충남,2,민간(개인),1,1,원도급,20200817
34,충남,3,전체,2,1,원도급,20200817
34,충남,0,공공,3,2,하도급,20200817
34,충남,1,민간(법인),1,2,하도급,20200817
34,충남,2,민간(개인),0,2,하도급,20200817
34,충남,3,전체,4,2,하도급,20200817
35,전북,0,공공,3,1,원도급,20200817
35,전북,1,민간(법인),0,1,원도급,20200817
35,전북,2,민간(개인),0,1,원도급,20200817
35,전북,3,전체,3,1,원도급,20200817
35,전북,0,공공,3,2,하도급,20200817
35,전북,1,민간(법인),1,2,하도급,20200817
35,전북,2,민간(개인),2,2,하도급,20200817
35,전북,3,전체,6,2,하도급,20200817
36,전남,0,공공,8,1,원도급,20200817
36,전남,1,민간(법인),0,1,원도급,20200817
36,전남,2,민간(개인),0,1,원도급,20200817
36,전남,3,전체,8,1,원도급,20200817
36,전남,0,공공,0,2,하도급,20200817
36,전남,1,민간(법인),5,2,하도급,20200817
36,전남,2,민간(개인),2,2,하도급,20200817
36,전남,3,전체,7,2,하도급,20200817
37,경북,0,공공,5,1,원도급,20200817
37,경북,1,민간(법인),0,1,원도급,20200817
37,경북,2,민간(개인),0,1,원도급,20200817
37,경북,3,전체,5,1,원도급,20200817
37,경북,0,공공,2,2,하도급,20200817
37,경북,1,민간(법인),1,2,하도급,20200817
37,경북,2,민간(개인),0,2,하도급,20200817
37,경북,3,전체,3,2,하도급,20200817
38,경남,0,공공,2,1,원도급,20200817
38,경남,1,민간(법인),1,1,원도급,20200817
38,경남,2,민간(개인),0,1,원도급,20200817
38,경남,3,전체,3,1,원도급,20200817
38,경남,0,공공,1,2,하도급,20200817
38,경남,1,민간(법인),0,2,하도급,20200817
38,경남,2,민간(개인),0,2,하도급,20200817
38,경남,3,전체,1,2,하도급,20200817
39,제주,0,공공,0,1,원도급,20200817
39,제주,1,민간(법인),0,1,원도급,20200817
39,제주,2,민간(개인),0,1,원도급,20200817
39,제주,3,전체,0,1,원도급,20200817
39,제주,0,공공,2,2,하도급,20200817
39,제주,1,민간(법인),0,2,하도급,20200817
39,제주,2,민간(개인),0,2,하도급,20200817
39,제주,3,전체,2,2,하도급,20200817
00,전체,0,공공,199,1,원도급,20200818
00,전체,1,민간(법인),140,1,원도급,20200818
00,전체,2,민간(개인),96,1,원도급,20200818
00,전체,3,전체,435,1,원도급,20200818
00,전체,0,공공,136,2,하도급,20200818
00,전체,1,민간(법인),106,2,하도급,20200818
00,전체,2,민간(개인),77,2,하도급,20200818
00,전체,3,전체,319,2,하도급,20200818
11,서울,0,공공,27,1,원도급,20200818
11,서울,1,민간(법인),21,1,원도급,20200818
11,서울,2,민간(개인),14,1,원도급,20200818
11,서울,3,전체,62,1,원도급,20200818
11,서울,0,공공,7,2,하도급,20200818
11,서울,1,민간(법인),13,2,하도급,20200818
11,서울,2,민간(개인),14,2,하도급,20200818
11,서울,3,전체,34,2,하도급,20200818
21,부산,0,공공,4,1,원도급,20200818
21,부산,1,민간(법인),6,1,원도급,20200818
21,부산,2,민간(개인),4,1,원도급,20200818
21,부산,3,전체,14,1,원도급,20200818
21,부산,0,공공,4,2,하도급,20200818
21,부산,1,민간(법인),8,2,하도급,20200818
21,부산,2,민간(개인),4,2,하도급,20200818
21,부산,3,전체,16,2,하도급,20200818
22,대구,0,공공,8,1,원도급,20200818
22,대구,1,민간(법인),4,1,원도급,20200818
22,대구,2,민간(개인),4,1,원도급,20200818
22,대구,3,전체,16,1,원도급,20200818
22,대구,0,공공,4,2,하도급,20200818
22,대구,1,민간(법인),2,2,하도급,20200818
22,대구,2,민간(개인),4,2,하도급,20200818
22,대구,3,전체,10,2,하도급,20200818
23,인천,0,공공,10,1,원도급,20200818
23,인천,1,민간(법인),2,1,원도급,20200818
23,인천,2,민간(개인),2,1,원도급,20200818
23,인천,3,전체,14,1,원도급,20200818
23,인천,0,공공,3,2,하도급,20200818
23,인천,1,민간(법인),2,2,하도급,20200818
23,인천,2,민간(개인),5,2,하도급,20200818
23,인천,3,전체,10,2,하도급,20200818
24,광주,0,공공,7,1,원도급,20200818
24,광주,1,민간(법인),5,1,원도급,20200818
24,광주,2,민간(개인),3,1,원도급,20200818
24,광주,3,전체,15,1,원도급,20200818
24,광주,0,공공,2,2,하도급,20200818
24,광주,1,민간(법인),8,2,하도급,20200818
24,광주,2,민간(개인),1,2,하도급,20200818
24,광주,3,전체,11,2,하도급,20200818
25,대전,0,공공,5,1,원도급,20200818
25,대전,1,민간(법인),1,1,원도급,20200818
25,대전,2,민간(개인),0,1,원도급,20200818
25,대전,3,전체,6,1,원도급,20200818
25,대전,0,공공,7,2,하도급,20200818
25,대전,1,민간(법인),4,2,하도급,20200818
25,대전,2,민간(개인),2,2,하도급,20200818
25,대전,3,전체,13,2,하도급,20200818
26,울산,0,공공,5,1,원도급,20200818
26,울산,1,민간(법인),6,1,원도급,20200818
26,울산,2,민간(개인),1,1,원도급,20200818
26,울산,3,전체,12,1,원도급,20200818
26,울산,0,공공,2,2,하도급,20200818
26,울산,1,민간(법인),5,2,하도급,20200818
26,울산,2,민간(개인),0,2,하도급,20200818
26,울산,3,전체,7,2,하도급,20200818
29,세종,0,공공,2,1,원도급,20200818
29,세종,1,민간(법인),1,1,원도급,20200818
29,세종,2,민간(개인),0,1,원도급,20200818
29,세종,3,전체,3,1,원도급,20200818
29,세종,0,공공,1,2,하도급,20200818
29,세종,1,민간(법인),2,2,하도급,20200818
29,세종,2,민간(개인),0,2,하도급,20200818
29,세종,3,전체,3,2,하도급,20200818
31,경기,0,공공,33,1,원도급,20200818
31,경기,1,민간(법인),44,1,원도급,20200818
31,경기,2,민간(개인),28,1,원도급,20200818
31,경기,3,전체,105,1,원도급,20200818
31,경기,0,공공,23,2,하도급,20200818
31,경기,1,민간(법인),22,2,하도급,20200818
31,경기,2,민간(개인),23,2,하도급,20200818
31,경기,3,전체,68,2,하도급,20200818
32,강원,0,공공,11,1,원도급,20200818
32,강원,1,민간(법인),6,1,원도급,20200818
32,강원,2,민간(개인),6,1,원도급,20200818
32,강원,3,전체,23,1,원도급,20200818
32,강원,0,공공,11,2,하도급,20200818
32,강원,1,민간(법인),0,2,하도급,20200818
32,강원,2,민간(개인),0,2,하도급,20200818
32,강원,3,전체,11,2,하도급,20200818
33,충북,0,공공,10,1,원도급,20200818
33,충북,1,민간(법인),5,1,원도급,20200818
33,충북,2,민간(개인),5,1,원도급,20200818
33,충북,3,전체,20,1,원도급,20200818
33,충북,0,공공,6,2,하도급,20200818
33,충북,1,민간(법인),6,2,하도급,20200818
33,충북,2,민간(개인),3,2,하도급,20200818
33,충북,3,전체,15,2,하도급,20200818
34,충남,0,공공,13,1,원도급,20200818
34,충남,1,민간(법인),12,1,원도급,20200818
34,충남,2,민간(개인),6,1,원도급,20200818
34,충남,3,전체,31,1,원도급,20200818
34,충남,0,공공,12,2,하도급,20200818
34,충남,1,민간(법인),5,2,하도급,20200818
34,충남,2,민간(개인),3,2,하도급,20200818
34,충남,3,전체,20,2,하도급,20200818
35,전북,0,공공,13,1,원도급,20200818
35,전북,1,민간(법인),5,1,원도급,20200818
35,전북,2,민간(개인),4,1,원도급,20200818
35,전북,3,전체,22,1,원도급,20200818
35,전북,0,공공,10,2,하도급,20200818
35,전북,1,민간(법인),3,2,하도급,20200818
35,전북,2,민간(개인),4,2,하도급,20200818
35,전북,3,전체,17,2,하도급,20200818
36,전남,0,공공,12,1,원도급,20200818
36,전남,1,민간(법인),8,1,원도급,20200818
36,전남,2,민간(개인),3,1,원도급,20200818
36,전남,3,전체,23,1,원도급,20200818
36,전남,0,공공,17,2,하도급,20200818
36,전남,1,민간(법인),6,2,하도급,20200818
36,전남,2,민간(개인),7,2,하도급,20200818
36,전남,3,전체,30,2,하도급,20200818
37,경북,0,공공,16,1,원도급,20200818
37,경북,1,민간(법인),8,1,원도급,20200818
37,경북,2,민간(개인),5,1,원도급,20200818
37,경북,3,전체,29,1,원도급,20200818
37,경북,0,공공,14,2,하도급,20200818
37,경북,1,민간(법인),7,2,하도급,20200818
37,경북,2,민간(개인),3,2,하도급,20200818
37,경북,3,전체,24,2,하도급,20200818
38,경남,0,공공,20,1,원도급,20200818
38,경남,1,민간(법인),5,1,원도급,20200818
38,경남,2,민간(개인),7,1,원도급,20200818
38,경남,3,전체,32,1,원도급,20200818
38,경남,0,공공,8,2,하도급,20200818
38,경남,1,민간(법인),7,2,하도급,20200818
38,경남,2,민간(개인),1,2,하도급,20200818
38,경남,3,전체,16,2,하도급,20200818
39,제주,0,공공,3,1,원도급,20200818
39,제주,1,민간(법인),1,1,원도급,20200818
39,제주,2,민간(개인),4,1,원도급,20200818
39,제주,3,전체,8,1,원도급,20200818
39,제주,0,공공,5,2,하도급,20200818
39,제주,1,민간(법인),6,2,하도급,20200818
39,제주,2,민간(개인),3,2,하도급,20200818
39,제주,3,전체,14,2,하도급,20200818
00,전체,0,공공,211,1,원도급,20200819
00,전체,1,민간(법인),145,1,원도급,20200819
00,전체,2,민간(개인),114,1,원도급,20200819
00,전체,3,전체,470,1,원도급,20200819
00,전체,0,공공,157,2,하도급,20200819
00,전체,1,민간(법인),120,2,하도급,20200819
00,전체,2,민간(개인),57,2,하도급,20200819
00,전체,3,전체,334,2,하도급,20200819
11,서울,0,공공,25,1,원도급,20200819
11,서울,1,민간(법인),21,1,원도급,20200819
11,서울,2,민간(개인),22,1,원도급,20200819
11,서울,3,전체,68,1,원도급,20200819
11,서울,0,공공,13,2,하도급,20200819
11,서울,1,민간(법인),22,2,하도급,20200819
11,서울,2,민간(개인),9,2,하도급,20200819
11,서울,3,전체,44,2,하도급,20200819
21,부산,0,공공,12,1,원도급,20200819
21,부산,1,민간(법인),6,1,원도급,20200819
21,부산,2,민간(개인),2,1,원도급,20200819
21,부산,3,전체,20,1,원도급,20200819
21,부산,0,공공,6,2,하도급,20200819
21,부산,1,민간(법인),8,2,하도급,20200819
21,부산,2,민간(개인),0,2,하도급,20200819
21,부산,3,전체,14,2,하도급,20200819
22,대구,0,공공,5,1,원도급,20200819
22,대구,1,민간(법인),6,1,원도급,20200819
22,대구,2,민간(개인),3,1,원도급,20200819
22,대구,3,전체,14,1,원도급,20200819
22,대구,0,공공,4,2,하도급,20200819
22,대구,1,민간(법인),5,2,하도급,20200819
22,대구,2,민간(개인),1,2,하도급,20200819
22,대구,3,전체,10,2,하도급,20200819
23,인천,0,공공,1,1,원도급,20200819
23,인천,1,민간(법인),1,1,원도급,20200819
23,인천,2,민간(개인),2,1,원도급,20200819
23,인천,3,전체,4,1,원도급,20200819
23,인천,0,공공,3,2,하도급,20200819
23,인천,1,민간(법인),4,2,하도급,20200819
23,인천,2,민간(개인),3,2,하도급,20200819
23,인천,3,전체,10,2,하도급,20200819
24,광주,0,공공,7,1,원도급,20200819
24,광주,1,민간(법인),4,1,원도급,20200819
24,광주,2,민간(개인),2,1,원도급,20200819
24,광주,3,전체,13,1,원도급,20200819
24,광주,0,공공,3,2,하도급,20200819
24,광주,1,민간(법인),3,2,하도급,20200819
24,광주,2,민간(개인),4,2,하도급,20200819
24,광주,3,전체,10,2,하도급,20200819
25,대전,0,공공,8,1,원도급,20200819
25,대전,1,민간(법인),2,1,원도급,20200819
25,대전,2,민간(개인),3,1,원도급,20200819
25,대전,3,전체,13,1,원도급,20200819
25,대전,0,공공,5,2,하도급,20200819
25,대전,1,민간(법인),2,2,하도급,20200819
25,대전,2,민간(개인),0,2,하도급,20200819
25,대전,3,전체,7,2,하도급,20200819
26,울산,0,공공,4,1,원도급,20200819
26,울산,1,민간(법인),4,1,원도급,20200819
26,울산,2,민간(개인),1,1,원도급,20200819
26,울산,3,전체,9,1,원도급,20200819
26,울산,0,공공,4,2,하도급,20200819
26,울산,1,민간(법인),4,2,하도급,20200819
26,울산,2,민간(개인),0,2,하도급,20200819
26,울산,3,전체,8,2,하도급,20200819
29,세종,0,공공,2,1,원도급,20200819
29,세종,1,민간(법인),1,1,원도급,20200819
29,세종,2,민간(개인),1,1,원도급,20200819
29,세종,3,전체,4,1,원도급,20200819
29,세종,0,공공,2,2,하도급,20200819
29,세종,1,민간(법인),2,2,하도급,20200819
29,세종,2,민간(개인),0,2,하도급,20200819
29,세종,3,전체,4,2,하도급,20200819
31,경기,0,공공,36,1,원도급,20200819
31,경기,1,민간(법인),48,1,원도급,20200819
31,경기,2,민간(개인),49,1,원도급,20200819
31,경기,3,전체,133,1,원도급,20200819
31,경기,0,공공,27,2,하도급,20200819
31,경기,1,민간(법인),28,2,하도급,20200819
31,경기,2,민간(개인),16,2,하도급,20200819
31,경기,3,전체,71,2,하도급,20200819
32,강원,0,공공,4,1,원도급,20200819
32,강원,1,민간(법인),6,1,원도급,20200819
32,강원,2,민간(개인),2,1,원도급,20200819
32,강원,3,전체,12,1,원도급,20200819
32,강원,0,공공,8,2,하도급,20200819
32,강원,1,민간(법인),2,2,하도급,20200819
32,강원,2,민간(개인),0,2,하도급,20200819
32,강원,3,전체,10,2,하도급,20200819
33,충북,0,공공,7,1,원도급,20200819
33,충북,1,민간(법인),9,1,원도급,20200819
33,충북,2,민간(개인),5,1,원도급,20200819
33,충북,3,전체,21,1,원도급,20200819
33,충북,0,공공,11,2,하도급,20200819
33,충북,1,민간(법인),7,2,하도급,20200819
33,충북,2,민간(개인),5,2,하도급,20200819
33,충북,3,전체,23,2,하도급,20200819
34,충남,0,공공,19,1,원도급,20200819
34,충남,1,민간(법인),7,1,원도급,20200819
34,충남,2,민간(개인),3,1,원도급,20200819
34,충남,3,전체,29,1,원도급,20200819
34,충남,0,공공,11,2,하도급,20200819
34,충남,1,민간(법인),7,2,하도급,20200819
34,충남,2,민간(개인),3,2,하도급,20200819
34,충남,3,전체,21,2,하도급,20200819
35,전북,0,공공,8,1,원도급,20200819
35,전북,1,민간(법인),2,1,원도급,20200819
35,전북,2,민간(개인),2,1,원도급,20200819
